state,county,VEP
SouthCarolina,Lee,
SouthCarolina,Lexington,
SouthCarolina,McCormick,
SouthCarolina,Marion,
SouthCarolina,Marlboro,
SouthCarolina,Newberry,
SouthCarolina,Oconee,
SouthCarolina,Orangeburg,
SouthCarolina,Pickens,
SouthCarolina,Richland,
SouthCarolina,Saluda,
SouthCarolina,Spartanburg,
SouthCarolina,Sumter,
SouthCarolina,Union,
SouthCarolina,Williamsburg,
SouthCarolina,York,
SouthDakota,Aurora,
SouthDakota,Beadle,
SouthDakota,Bennett,
SouthDakota,Bon Homme,
SouthDakota,Brookings,
SouthDakota,Brown,
SouthDakota,Brule,
SouthDakota,Buffalo,
SouthDakota,Butte,
SouthDakota,Campbell,
SouthDakota,Charles Mix,
SouthDakota,Clark,
SouthDakota,Clay,
SouthDakota,Codington,
SouthDakota,Corson,
SouthDakota,Custer,
SouthDakota,Davison,
SouthDakota,Day,
SouthDakota,Deuel,
SouthDakota,Dewey,
SouthDakota,Douglas,
SouthDakota,Edmunds,
SouthDakota,Fall River,
SouthDakota,Faulk,
SouthDakota,Grant,
SouthDakota,Gregory,
SouthDakota,Haakon,
SouthDakota,Hamlin,
SouthDakota,Hand,
SouthDakota,Hanson,
SouthDakota,Harding,
SouthDakota,Hughes,
SouthDakota,Hutchinson,
SouthDakota,Hyde,
SouthDakota,Jackson,
SouthDakota,Jerauld,
SouthDakota,Jones,
SouthDakota,Kingsbury,
SouthDakota,Lake,
SouthDakota,Lawrence,
SouthDakota,Lincoln,
SouthDakota,Lyman,
SouthDakota,McCook,
SouthDakota,McPherson,
SouthDakota,Marshall,
SouthDakota,Meade,
SouthDakota,Mellette,
SouthDakota,Miner,
SouthDakota,Minnehaha,
SouthDakota,Moody,
SouthDakota,Oglala Lakota,
SouthDakota,Pennington,
SouthDakota,Perkins,
SouthDakota,Potter,
SouthDakota,Roberts,
SouthDakota,Sanborn,
SouthDakota,Spink,
SouthDakota,Stanley,
SouthDakota,Sully,
SouthDakota,Todd,
SouthDakota,Tripp,
SouthDakota,Turner,
SouthDakota,Union,
SouthDakota,Walworth,
SouthDakota,Yankton,
SouthDakota,Ziebach,
Tennessee,Anderson,57830.39994880565
Tennessee,Bedford,35793.705695185876
Tennessee,Benton,12141.950465942773
Tennessee,Bledsoe,11701.82496169698
Tennessee,Blount,102345.81515037412
Tennessee,Bradley,80706.4696241296
Tennessee,Campbell,29704.19385890392
Tennessee,Cannon,10844.38823420302
Tennessee,Carroll,21373.1789146056
Tennessee,Carter,43629.460622827486
Tennessee,Cheatham,30665.24544592875
Tennessee,Chester,12824.4777057883
Tennessee,Claiborne,24654.632998096906
Tennessee,Clay,5739.692860985083
Tennessee,Cocke,27504.516932716528
Tennessee,Coffee,42396.538853914324
Tennessee,Crockett,10117.183027403815
Tennessee,Cumberland,48075.39363223908
Tennessee,Davidson,544517.9505206613
Tennessee,Decatur,8671.327969179518
Tennessee,DeKalb,14890.120731114665
Tennessee,Dickson,40118.91313431839
Tennessee,Dyer,26562.47724652305
Tennessee,Fayette,32420.043892662514
Tennessee,Fentress,13962.339970544701
Tennessee,Franklin,32698.568239841818
Tennessee,Gibson,36379.272240791506
Tennessee,Giles,22797.170286873843
Tennessee,Grainger,17779.929657480123
Tennessee,Greene,53555.574046876216
Tennessee,Grundy,10236.007407599764
Tennessee,Hamblen,47067.76288817744
Tennessee,Hamilton,275146.882996613
Tennessee,Hancock,5017.240629393717
Tennessee,Hardeman,19763.821509231675
Tennessee,Hardin,20313.26544325774
Tennessee,Hawkins,43164.619647500935
Tennessee,Haywood,13157.185970336956
Tennessee,Henderson,20493.87850115558
Tennessee,Henry,24298.15985750906
Tennessee,Hickman,18767.597905668845
Tennessee,Houston,6179.818365230875
Tennessee,Humphreys,13933.822119297673
Tennessee,Jackson,8952.704101483523
Tennessee,Jefferson,41570.47176279209
Tennessee,Johnson,14079.263160657512
Tennessee,Knox,359897.1839275711
Tennessee,Lake,5672.200613033784
Tennessee,Lauderdale,18663.98304613798
Tennessee,Lawrence,31705.19642140369
Tennessee,Lewis,9274.955820574934
Tennessee,Lincoln,26117.59876706942
Tennessee,Loudon,42478.290027489136
Tennessee,McMinn,39936.39888633741
Tennessee,McNairy,19406.397773602264
Tennessee,Macon,18135.4522030264
Tennessee,Madison,73425.86220076345
Tennessee,Marion,21784.786567604362
Tennessee,Marshall,24988.291857687127
Tennessee,Maury,74007.62636620282
Tennessee,Meigs,9601.960514874185
Tennessee,Monroe,34671.052951094556
Tennessee,Montgomery,152686.47676666875
Tennessee,Moore,4874.65137315858
Tennessee,Morgan,16063.155012409065
Tennessee,Obion,22905.538121612546
Tennessee,Overton,16765.64474812751
Tennessee,Perry,6245.409423099039
Tennessee,Pickett,3887.933720011426
Tennessee,Polk,13548.8311274628
Tennessee,Putnam,60078.55722211299
Tennessee,Rhea,24367.553295543494
Tennessee,Roane,40857.5254816164
Tennessee,Robertson,52815.060509495066
Tennessee,Rutherford,242920.76049243027
Tennessee,Scott,15714.28663215376
Tennessee,Sequatchie,11887.19099480266
Tennessee,Sevier,74487.67686219445
Tennessee,Shelby,671179.9868343343
Tennessee,Smith,14566.918416981685
Tennessee,Stewart,10224.600267100952
Tennessee,Sullivan,121618.17902311536
Tennessee,Sumner,142267.95511108803
Tennessee,Tipton,43776.80285427046
Tennessee,Trousdale,8958.407671732928
Tennessee,Unicoi,13986.10484658389
Tennessee,Union,14596.38686327028
Tennessee,Van Buren,4597.077621020845
Tennessee,Warren,29906.670602757815
Tennessee,Washington,102373.38240657958
Tennessee,Wayne,12678.08606938689
Tennessee,Weakley,25189.818006499456
Tennessee,White,20311.364253174605
Tennessee,Williamson,170577.6260440123
Tennessee,Wilson,107225.21949874054
Texas,Anderson,40348.51210748264
Texas,Andrews,11026.20322001826
Texas,Angelina,55401.8171986367
Texas,Aransas,16874.825687973575
Texas,Archer,5630.619067868454
Texas,Armstrong,1215.1986403279316
Texas,Atascosa,30642.251348927795
Texas,Austin,19719.940374263428
Texas,Bailey,4119.923631329035
Texas,Bandera,14773.988234792772
Texas,Bastrop,62188.02460212184
Texas,Baylor,2244.7537602693956
Texas,Bee,21308.129206927475
Texas,Bell,231767.41944468874
Texas,Bexar,1287912.9931662788
Texas,Blanco,8022.695438352799
Texas,Borden,401.0921931285605
Texas,Bosque,12310.379498654926
Texas,Bowie,60919.17668755378
Texas,Brazoria,234949.75814048797
Texas,Brazos,158337.74294980656
Texas,Brewster,6681.463582349651
Texas,Briscoe,947.8038449088913
Texas,Brooks,4538.047340089382
Texas,Brown,25443.381202325116
Texas,Burleson,11846.270697688757
Texas,Burnet,33196.978693695695
Texas,Caldwell,28982.530150610248
Texas,Calhoun,13201.127766197334
Texas,Callahan,9108.454559879157
Texas,Cameron,256501.43802094998
Texas,Camp,7957.975678952012
Texas,Carson,3747.7850147745107
Texas,Cass,18927.97489738538
Texas,Castro,4493.765399446738
Texas,Chambers,28497.13195510435
Texas,Cherokee,32263.651637073825
Texas,Childress,4528.680006491899
Texas,Clay,6935.233165263262
Texas,Cochran,1547.3131951477587
Texas,Coke,2243.050608706217
Texas,Coleman,5249.9646934980365
Texas,Collin,670052.1848341619
Texas,Collingsworth,1692.9326537995291
Texas,Colorado,13704.409053116611
Texas,Comal,107754.14152340213
Texas,Comanche,8997.749708272548
Texas,Concho,2427.8425533110953
Texas,Cooke,26844.223363039517
Texas,Coryell,53313.75338217974
Texas,Cottle,934.1786324034625
Texas,Crane,2853.6304441057455
Texas,Crockett,2038.6724211247852
Texas,Crosby,3246.206879418413
Texas,Culberson,1465.561920115186
Texas,Dallam,4276.613575141467
Texas,Dallas,1679799.652095859
Texas,Dawson,8047.391136018889
Texas,Deaf Smith,11027.05479579985
Texas,Delta,3475.280764665935
Texas,Denton,577722.6354426868
Texas,DeWitt,13129.595400543833
Texas,Dickens,1165.8072449957522
Texas,Dimmit,5371.740030265307
Texas,Donley,2206.4328500978772
Texas,Duval,6397.037271298825
Texas,Eastland,11910.138881307956
Texas,Ector,101729.24286865782
Texas,Edwards,970.7963910118024
Texas,Ellis,120058.55999158592
Texas,El Paso,549234.0192453983
Texas,Erath,28814.769721637156
Texas,Falls,11450.287959249732
Texas,Fannin,23952.27200876225
Texas,Fayette,16517.16385970607
Texas,Fisher,2437.2098869085776
Texas,Floyd,3345.841245864361
Texas,Foard,765.566627648781
Texas,Fort Bend,508384.7805783412
Texas,Franklin,6832.192495690957
Texas,Freestone,13022.29685206358
Texas,Frio,11773.035180472078
Texas,Gaines,12037.02367276476
Texas,Galveston,227696.03563291032
Texas,Garza,4078.1964180311593
Texas,Gillespie,18667.392708219053
Texas,Glasscock,718.7299596613695
Texas,Goliad,4683.666798741152
Texas,Gonzales,12508.796655765233
Texas,Gray,13712.073235150914
Texas,Grayson,88498.30995010486
Texas,Gregg,80050.678196739
Texas,Grimes,19624.563886725427
Texas,Guadalupe,109190.74986694327
Texas,Hale,20559.594094910477
Texas,Hall,1872.6151437148715
Texas,Hamilton,5527.578398296148
Texas,Hansford,3215.550151281198
Texas,Hardeman,2333.317641554683
Texas,Hardin,36304.37872071505
Texas,Harris,2997192.495669196
Texas,Harrison,44166.97791212906
Texas,Hartley,3595.3529498700264
Texas,Haskell,3689.026285844849
Texas,Hays,157986.89372779176
Texas,Hemphill,2040.3755726879638
Texas,Henderson,55292.81549859327
Texas,Hidalgo,517949.6797571522
Texas,Hill,23406.41193276351
Texas,Hockley,13571.56323118868
Texas,Hood,41905.19263622788
Texas,Hopkins,23734.26860867539
Texas,Houston,15231.284429506226
Texas,Howard,22875.028645051785
Texas,Hudspeth,2271.152609498664
Texas,Hunt,64841.534737554095
Texas,Hutchinson,13139.814309922904
Texas,Irion,1008.2657254017316
Texas,Jack,5662.127371787258
Texas,Jackson,9656.869363222666
Texas,Jasper,21748.39388600914
Texas,Jeff Davis,1457.046162299293
Texas,Jefferson,166636.3489413943
Texas,Jim Hogg,2994.1404480679803
Texas,Jim Wells,24380.614626901668
Texas,Johnson,114081.34958061062
Texas,Jones,13784.457176586006
Texas,Karnes,10095.430890741156
Texas,Kaufman,88262.42345860462
Texas,Kendall,29106.008638940697
Texas,Kenedy,227.3707336843432
Texas,Kent,517.7580752062946
Texas,Kerr,36847.684069369025
Texas,Kimble,3029.0550551131414
Texas,King,160.94782272037776
Texas,Kinney,2191.956061810859
Texas,Kleberg,20259.839419791046
Texas,Knox,2151.080424294573
Texas,Lamar,32700.510013029132
Texas,Lamb,8099.337258695836
Texas,Lampasas,14354.161374469248
Texas,La Salle,4486.101217412434
Texas,Lavaca,13353.559831101818
Texas,Lee,11217.807770875854
Texas,Leon,10564.64914639686
Texas,Liberty,57314.456404086275
Texas,Limestone,14556.8364104875
Texas,Lipscomb,1962.030600781748
Texas,Live Oak,7916.248465654136
Texas,Llano,15424.592131926998
Texas,Loving,34.063031263572014
Texas,Lubbock,202285.0143102856
Texas,Lynn,3413.115732609916
Texas,McCulloch,5096.681052811962
Texas,McLennan,168093.3951036936
Texas,McMullen,414.7174056339893
Texas,Madison,9112.712438787103
Texas,Marion,6826.231465219832
Texas,Martin,3147.424088754054
Texas,Mason,2726.7456526489395
Texas,Matagorda,23117.72774280474
Texas,Maverick,34854.14516466847
Texas,Medina,33186.75978431662
Texas,Menard,1364.2244021060592
Texas,Midland,104857.93229021691
Texas,Milam,16239.550154907958
Texas,Mills,3039.273964492213
Texas,Mitchell,6144.119264166802
Texas,Montague,13243.7065552768
Texas,Montgomery,390297.6185211345
Texas,Moore,12725.948480070505
Texas,Morris,7919.654768780493
Texas,Motley,716.1752323166016
Texas,Nacogdoches,42581.34380680979
Texas,Navarro,33422.64627581686
Texas,Newton,8236.440959531714
Texas,Nolan,9391.177719366804
Texas,Nueces,229973.1492728801
Texas,Ochiltree,5953.366289090799
Texas,Oldham,1046.58663557325
Texas,Orange,54906.20009375173
Texas,Palo Pinto,18767.027074665002
Texas,Panola,14626.665624577823
Texas,Parker,94894.4956456221
Texas,Parmer,5985.726168791192
Texas,Pecos,9861.247550804099
Texas,Polk,34628.47758254731
Texas,Potter,75447.91109724883
Texas,Presidio,3978.5620515852115
Texas,Rains,8214.29998921039
Texas,Randall,90908.26941200258
Texas,Reagan,2045.4850273774994
Texas,Real,1943.2959335867833
Texas,Red River,7901.771677367118
Texas,Reeves,9894.45900628608
Texas,Refugio,4465.663398654291
Texas,Roberts,533.086439274902
Texas,Robertson,10833.74709337908
Texas,Rockwall,66869.98824929981
Texas,Runnels,6502.632668215898
Texas,Rusk,34674.46267475313
Texas,Sabine,6866.255526954529
Texas,San Augustine,5353.005363070342
Texas,San Jacinto,18263.745787745724
Texas,San Patricio,43751.408930713485
Texas,San Saba,3922.3580500003177
Texas,Schleicher,1589.8919842272237
Texas,Scurry,10771.58206132306
Texas,Shackelford,2011.4219961139274
Texas,Shelby,15388.825949100246
Texas,Sherman,1681.0105928572789
Texas,Smith,151118.93504927406
Texas,Somervell,5933.780046114245
Texas,Starr,39266.15928908264
Texas,Stephens,6069.180595386943
Texas,Sterling,864.3494183131398
Texas,Stonewall,854.1305089340683
Texas,Sutton,2175.7761219606623
Texas,Swisher,4486.952793194024
Texas,Tarrant,1340419.4527075118
Texas,Taylor,92451.3247282424
Texas,Terrell,524.570681459009
Texas,Terry,7308.223357599376
Texas,Throckmorton,960.5774816327308
Texas,Titus,19292.4493319056
Texas,Tom Green,78136.33583972625
Texas,Travis,865618.266227708
Texas,Trinity,9352.005233413696
Texas,Tyler,13603.923110889073
Texas,Upshur,26274.519165156275
Texas,Upton,2076.141755514714
Texas,Uvalde,15737.12044377027
Texas,Val Verde,29780.456657959425
Texas,Van Zandt,39146.93867966014
Texas,Victoria,58590.968500688636
Texas,Walker,55218.728405595
Texas,Waller,36787.222188876185
Texas,Ward,7226.472082566803
Texas,Washington,24066.38316349522
Texas,Webb,158779.71078045142
Texas,Wharton,26666.244024687352
Texas,Wheeler,3212.99542393643
Texas,Wichita,85746.86859978983
Texas,Wilbarger,8448.48332914745
Texas,Willacy,13185.799402128727
Texas,Williamson,385802.1499701246
Texas,Wilson,32164.868846409463
Texas,Winkler,4770.527528463261
Texas,Wise,44142.282214462975
Texas,Wood,31125.94639287052
Texas,Yoakum,4660.67425263824
Texas,Young,11622.30626713077
Texas,Zapata,8168.3148970045695
Texas,Zavala,5892.052832816369
Utah,Beaver,4591.736211393438
Utah,Box Elder,36856.39833548407
Utah,Cache,88057.53022423982
Utah,Carbon,14200.715757639378
Utah,Daggett,669.5892316410797
Utah,Davis,230413.51012382092
Utah,Duchesne,12407.974756164589
Utah,Emery,6505.115496222556
Utah,Garfield,3629.435486032165
Utah,Grand,7127.945703307695
Utah,Iron,38370.455550605446
Utah,Juab,7253.259889117618
Utah,Kane,5531.592604967858
Utah,Millard,8355.837688146714
Utah,Morgan,7477.703206986136
Utah,Piute,1021.2170963017584
Utah,Rich,1630.0195960201145
Utah,Salt Lake,818184.7357774057
Utah,San Juan,9671.636639150902
Utah,Sanpete,19109.478155522098
Utah,Sevier,14095.97554263407
Utah,Summit,29931.386798749158
Utah,Tooele,45579.76195664048
Utah,Uintah,22300.313991219533
Utah,Utah,414533.7155762777
Utah,Wasatch,22640.71968998679
Utah,Washington,124133.05284963966
Utah,Wayne,1823.6019576817114
Utah,Weber,177302.73967220052
Vermont,Addison,30296.68095935204
Vermont,Bennington,29491.609363669944
Vermont,Caledonia,23570.815832318618
Vermont,Chittenden,135416.16888536207
Vermont,Essex,4778.647056409134
Vermont,Franklin,37993.71255010877
Vermont,Grand Isle,5884.643471836478
Vermont,Lamoille,20267.482015569632
Vermont,Orange,23147.7624331313
Vermont,Orleans,21626.528847600937
Vermont,Rutland,48863.156120452586
Vermont,Washington,47597.90403743279
Vermont,Windham,37022.54608638547
Vermont,Windsor,46476.275163836865
Virginia,Accomack,24749.50648567657
Virginia,Albemarle,82472.25953631692
Virginia,Alleghany,11402.161740572936
Virginia,Amelia,9751.703433698405
Virginia,Amherst,22950.76481529378
Virginia,Appomattox,11554.129162801897
Virginia,Arlington,181037.40857934073
Virginia,Augusta,57118.567420445215
Virginia,Bath,3234.603556776426
Virginia,Bedford,58559.9553949199
Virginia,Bland,4907.16621597517
Virginia,Botetourt,24797.3992490457
Virginia,Brunswick,12283.57278950091
Virginia,Buchanan,15461.073436106453
Virginia,Buckingham,12546.982988031108
Virginia,Campbell,40667.40320315008
Virginia,Caroline,21983.699401109483
Virginia,Carroll,21837.258066961578
Virginia,Charles City,5322.5438367343295
Virginia,Charlotte,8407.943015322322
Virginia,Chesterfield,255077.77871865078
Virginia,Clarke,10953.627591327459
Virginia,Craig,3659.1913243373406
Virginia,Culpeper,36751.24878304377
Virginia,Cumberland,7092.734052031678
Virginia,Dickenson,10474.699957636189
Virginia,Dinwiddie,20253.112817059682
Virginia,Essex,7918.88422014912
Virginia,Fairfax,812432.5754709071
Virginia,Fauquier,51672.607616567366
Virginia,Floyd,11427.950151617852
Virginia,Fluvanna,20113.118585673004
Virginia,Franklin,40706.08581971745
Virginia,Frederick,64865.22189540152
Virginia,Giles,12364.622081356354
Virginia,Gloucester,28617.768142413755
Virginia,Goochland,18793.304548981483
Virginia,Grayson,11857.142992579644
Virginia,Greene,14636.765297349362
Virginia,Greensville,8925.553265580964
Virginia,Halifax,25074.62466777853
Virginia,Hanover,79044.24289670364
Virginia,Henrico,238483.85722592843
Virginia,Henry,37841.730164371584
Virginia,Highland,1752.6909363740144
Virginia,Isle of Wight,27982.268013092646
Virginia,James City,57902.35091327458
Virginia,King and Queen,5025.056095037637
Virginia,King George,18372.400840141272
Virginia,King William,12658.425764332345
Virginia,Lancaster,8646.48581748778
Virginia,Lee,16486.162775141805
Virginia,Loudoun,278875.87703970604
Virginia,Louisa,27502.4193647212
Virginia,Lunenburg,8822.399621401306
Virginia,Madison,10059.322336877029
Virginia,Mathews,6642.35787342585
Virginia,Mecklenburg,22774.851011380255
Virginia,Middlesex,8321.367635385823
Virginia,Montgomery,77005.11639479504
Virginia,Nelson,11316.507375316613
Virginia,New Kent,16741.283841550427
Virginia,Northampton,9262.644638525204
Virginia,Northumberland,9315.142475295208
Virginia,Nottoway,11716.227746512788
Virginia,Orange,26332.73072089829
Virginia,Page,17481.779644411545
Virginia,Patrick,13384.185332310655
Virginia,Pittsylvania,44923.41204024116
Virginia,Powhatan,22045.407384681246
Virginia,Prince Edward,16931.933880346758
Virginia,Prince George,31812.768067942634
Virginia,Prince William,325488.4300033891
Virginia,Pulaski,25575.656653794013
Virginia,Rappahannock,5654.109121597517
Virginia,Richmond,6767.61586992972
Virginia,Roanoke,71050.75648746031
Virginia,Rockbridge,17058.112891530804
Virginia,Rockingham,60207.65065775391
Virginia,Russell,19184.73578805608
Virginia,Scott,16261.435193178979
Virginia,Shenandoah,32108.413780278974
Virginia,Smyth,22061.064634244227
Virginia,Southampton,13366.68605338732
Virginia,Spotsylvania,97034.42264457207
Virginia,Stafford,105971.94910099532
Virginia,Surry,5000.188698672898
Virginia,Sussex,8483.466219096714
Virginia,Tazewell,30257.17427312618
Virginia,Warren,29233.926963451177
Virginia,Washington,40491.489399236554
Virginia,Westmoreland,13865.876010042452
Virginia,Wise,26848.49894179658
Virginia,Wythe,20899.665122542898
Virginia,York,48797.1997850594
Virginia,Alexandria city,119763.22292194355
Virginia,Bristol city,12640.005470728835
Virginia,Buena Vista city,4931.112597659733
Virginia,Charlottesville city,35809.050765224216
Virginia,Chesapeake city,174337.02678106382
Virginia,Colonial Heights city,13112.486001658877
Virginia,Covington city,4199.82694160037
Virginia,Danville city,31108.19183760836
Virginia,Emporia city,4050.6225634119364
Virginia,Fairfax city,17907.288426652634
Virginia,Falls Church city,10176.291201259319
Virginia,Franklin city,5795.9453823445465
Virginia,Fredericksburg city,20491.65561922514
Virginia,Galax city,4897.956069173415
Virginia,Hampton city,100547.1726347615
Virginia,Harrisonburg city,39091.54708536977
Virginia,Hopewell city,16159.202563679497
Virginia,Lexington city,5976.464259658948
Virginia,Lynchburg city,59321.63453542506
Virginia,Manassas city,29159.32477435696
Virginia,Manassas Park city,11697.80745290928
Virginia,Martinsville city,9817.095475990867
Virginia,Newport News city,133288.32350032107
Virginia,Norfolk city,177282.43172826513
Virginia,Norton city,2666.33749910813
Virginia,Petersburg city,24918.973186828865
Virginia,Poquoson city,8835.293826923762
Virginia,Portsmouth city,70148.1621008883
Virginia,Radford city,12739.475056187792
Virginia,Richmond city,173101.02508026827
Virginia,Roanoke city,72712.26697049694
Virginia,Salem city,18956.32414737255
Virginia,Staunton city,19345.913357086796
Virginia,Suffolk city,66321.34610475901
Virginia,Virginia Beach city,329802.4627653312
Virginia,Waynesboro city,16047.75978737826
Virginia,Williamsburg city,12811.314201241483
Virginia,Winchester city,20478.761413702687
Washington,Adams,12210.420435034595
Washington,Asotin,15882.505054492174
Washington,Benton,136745.9586856508
Washington,Chelan,55009.60138028608
Washington,Clallam,57861.08841218008
Washington,Clark,345649.85829431936
Washington,Columbia,2935.696827997679
Washington,Cowlitz,76681.08199245937
Washington,Douglas,28845.438561091632
Washington,Ferry,5223.694905112746
Washington,Franklin,59396.57341773028
Washington,Garfield,1611.6321616014113
Washington,Grant,63515.686635653175
Washington,Grays Harbor,54225.73359740602
Washington,Island,63762.045081701195
Washington,Jefferson,25935.721351040833
Washington,King,1624595.0951080108
Washington,Kitsap,196685.41653358148
Washington,Kittitas,32353.58283281544
Washington,Klickitat,16390.451377798458
Washington,Lewis,57334.32926208467
Washington,Lincoln,7688.175214487666
Washington,Mason,47717.39137726469
Washington,Okanogan,29543.304850078566
Washington,Pacific,17341.84290399117
Washington,Pend Oreille,9745.044276764955
Washington,Pierce,635484.7470519993
Washington,San Juan,13668.862435638874
Washington,Skagit,91116.79108197862
Washington,Skamania,8777.527470467276
Washington,Snohomish,573161.4352952186
Washington,Spokane,377645.9974181415
Washington,Stevens,32795.236337912436
Washington,Thurston,207020.82523196694
Washington,Wahkiakum,3274.327710201867
Washington,Walla Walla,44431.41763143146
Washington,Whatcom,163477.19385520308
Washington,Whitman,36300.69306295208
Washington,Yakima,165168.55656843458
WestVirginia,Barbour,
WestVirginia,Berkeley,
WestVirginia,Boone,
WestVirginia,Braxton,
WestVirginia,Brooke,
WestVirginia,Cabell,
WestVirginia,Calhoun,
WestVirginia,Clay,
WestVirginia,Doddridge,
WestVirginia,Fayette,
WestVirginia,Gilmer,
WestVirginia,Grant,
WestVirginia,Greenbrier,
WestVirginia,Hampshire,
WestVirginia,Hancock,
WestVirginia,Hardy,
WestVirginia,Harrison,
WestVirginia,Jackson,
WestVirginia,Jefferson,
WestVirginia,Kanawha,
WestVirginia,Lewis,
WestVirginia,Lincoln,
WestVirginia,Logan,
WestVirginia,McDowell,
WestVirginia,Marion,
WestVirginia,Marshall,
WestVirginia,Mason,
WestVirginia,Mercer,
WestVirginia,Mineral,
WestVirginia,Mingo,
WestVirginia,Monongalia,
WestVirginia,Monroe,
WestVirginia,Morgan,
WestVirginia,Nicholas,
WestVirginia,Ohio,
WestVirginia,Pendleton,
WestVirginia,Pleasants,
WestVirginia,Pocahontas,
WestVirginia,Preston,
WestVirginia,Putnam,
WestVirginia,Raleigh,
WestVirginia,Randolph,
WestVirginia,Ritchie,
WestVirginia,Roane,
WestVirginia,Summers,
WestVirginia,Taylor,
WestVirginia,Tucker,
WestVirginia,Tyler,
WestVirginia,Upshur,
WestVirginia,Wayne,
WestVirginia,Webster,
WestVirginia,Wetzel,
WestVirginia,Wirt,
WestVirginia,Wood,
WestVirginia,Wyoming,
Wisconsin,Adams,16804.580702746563
Wisconsin,Ashland,11987.216771977344
Wisconsin,Barron,35093.99145058392
Wisconsin,Bayfield,12810.111678300913
Wisconsin,Brown,196323.29518573734
Wisconsin,Buffalo,10051.889862660804
Wisconsin,Burnett,12992.977213039483
Wisconsin,Calumet,37822.68810176103
Wisconsin,Chippewa,49084.15728274467
Wisconsin,Clark,23513.460008467875
Wisconsin,Columbia,43942.01654288247
Wisconsin,Crawford,12207.226868459687
Wisconsin,Dane,427072.93213533075
Wisconsin,Dodge,68201.22506020608
Wisconsin,Door,24101.106023747554
Wisconsin,Douglas,33944.414885847174
Wisconsin,Dunn,34469.20087356047
Wisconsin,Eau Claire,79806.51954348464
Wisconsin,Florence,3664.930092052187
Wisconsin,Fond du Lac,78155.01518287692
Wisconsin,Forest,6954.604868026265
Wisconsin,Grant,38903.690090970806
Wisconsin,Green,27490.785389031786
Wisconsin,Green Lake,14298.751422032088
Wisconsin,Iowa,17563.663156843653
Wisconsin,Iron,5004.991588808275
Wisconsin,Jackson,15635.00322014779
Wisconsin,Jefferson,63192.423772757415
Wisconsin,Juneau,20369.506205488597
Wisconsin,Kenosha,125198.12641903432
Wisconsin,Kewaunee,15346.418548138483
Wisconsin,La Crosse,92014.69883660442
Wisconsin,Lafayette,11896.736429268156
Wisconsin,Langlade,14902.588656533411
Wisconsin,Lincoln,21921.958401446253
Wisconsin,Manitowoc,61522.82334360786
Wisconsin,Marathon,101792.29039715737
Wisconsin,Marinette,32304.33962116062
Wisconsin,Marquette,11952.929484213862
Wisconsin,Menominee,2755.364541659817
Wisconsin,Milwaukee,686170.536668043
Wisconsin,Monroe,33024.37266419374
Wisconsin,Oconto,29533.736284939256
Wisconsin,Oneida,29964.232231302973
Wisconsin,Outagamie,139231.1513608994
Wisconsin,Ozaukee,68425.0448553288
Wisconsin,Pepin,5433.582685851799
Wisconsin,Pierce,31792.887578688682
Wisconsin,Polk,33874.887885660115
Wisconsin,Portage,53835.80391196722
Wisconsin,Price,11015.743618678687
Wisconsin,Racine,145769.5466524634
Wisconsin,Richland,12732.965280833077
Wisconsin,Rock,120274.09092633426
Wisconsin,Rusk,10764.303508413153
Wisconsin,St. Croix,67000.21756382412
Wisconsin,Sauk,48761.28532297188
Wisconsin,Sawyer,14023.500695264136
Wisconsin,Shawano,30627.119794730294
Wisconsin,Sheboygan,88036.4210313804
Wisconsin,Taylor,14406.375408623018
Wisconsin,Trempealeau,22048.630881239118
Wisconsin,Vernon,21652.42222263888
Wisconsin,Vilas,18527.516912861534
Wisconsin,Walworth,80927.52336841848
Wisconsin,Washburn,12964.404473236582
Wisconsin,Washington,101938.01137015216
Wisconsin,Waukesha,303054.8598701563
Wisconsin,Waupaca,39399.9033388812
Wisconsin,Waushara,19105.638681540244
Wisconsin,Winnebago,129722.14355449374
Wisconsin,Wood,55758.7493007025
Wyoming,Albany,29711.981353605035
Wyoming,Big Horn,8308.221934965339
Wyoming,Campbell,32596.31248786042
Wyoming,Carbon,10806.370503332106
Wyoming,Converse,9949.257077793778
Wyoming,Crook,5231.281042162017
Wyoming,Fremont,28503.35511871672
Wyoming,Goshen,9635.303171360638
Wyoming,Hot Springs,3518.017239878102
Wyoming,Johnson,6433.165935501155
Wyoming,Laramie,74283.80557918355
Wyoming,Lincoln,13925.685543015974
Wyoming,Natrona,58203.77988680888
Wyoming,Niobrara,1957.8781956397977
Wyoming,Park,22671.131629885134
Wyoming,Platte,6634.443133183751
Wyoming,Sheridan,23404.974809952782
Wyoming,Sublette,6364.789471216637
Wyoming,Sweetwater,29921.92599042229
Wyoming,Teton,18061.98010783296
Wyoming,Uinta,14086.514691403503
Wyoming,Washakie,5629.98324235625
Wyoming,Weston,5188.9068952814705
PuertoRico,Adjuntas Municipio,
PuertoRico,Aguada Municipio,
PuertoRico,Aguadilla Municipio,
PuertoRico,Aguas Buenas Municipio,
PuertoRico,Aibonito Municipio,
PuertoRico,Añasco Municipio,
PuertoRico,Arecibo Municipio,
PuertoRico,Arroyo Municipio,
PuertoRico,Barceloneta Municipio,
PuertoRico,Barranquitas Municipio,
PuertoRico,Bayamón Municipio,
PuertoRico,Cabo Rojo Municipio,
PuertoRico,Caguas Municipio,
